Year,Market,Company code,Company name,Proposal Status,Dividend in respect of the year (quarter),Dividend Period,Times,Date of the Board of Directors,Date of the Shareholders' Meeting,Cash dividends distributed from retained earnings (NTD/share),Cash distributed from legal reserve (NTD/share),Cash distributed from capital surplus (NTD/share),Total amount of cash distributed to shareholders (NTD),Stock dividends distributed from retained earnings(NTD/share),Stock distributed from legal reserve (NTD/share),Stock distributed from capital surplus (NTD/share),Total amount of stock distributed to shareholders
2024,TPEx Listed Company,3556,EETI,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/27,Not applicable,2.08000000,0.0,0.0,132501916,0.0,0.0,0.0,0
2024,Listed Company,3557,JiaWei,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/05/26,2.50000000,0.0,0.0,200751037,0.50000000,0.0,0.0,4015020
2024,TPEx Listed Company,3558,Senao Networks,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/08,2025/05/27,3.00000000,0.0,0.0,177182643,0.0,0.0,0.0,0
2024,Listed Company,3563,MACHVISION,Resolution by the Board of Directors,2024 H2,2024/07/01~ 2024/12/31,1,2025/02/11,Not applicable,3.00000000,0.0,2.00000000,290731170,0.0,0.0,0.0,0
2024,TPEx Listed Company,3564,AEWIN,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/25,Not applicable,0.89000000,0.0,0.0,52619559,0.0,0.0,0.0,0
2024,TPEx Listed Company,3567,ETREND,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/13,1.80000000,0.0,0.0,61117200,0.0,0.0,0.0,0
2024,TPEx Listed Company,3570,OITC,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/26,Not applicable,9.00000000,0.0,0.0,153873000,0.0,0.0,0.0,0
2024,Public Company,3572,TERAWINS,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/05/21,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3576,URE,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/07,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3577,ICP DAS,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/06,2025/06/19,1.50000000,0.0,0.0,95948480,0.0,0.0,0.0,0
2024,TPEx Listed Company,3580,UVAT,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/04,2025/05/27,3.00000000,0.0,0.0,118333971,0.0,0.0,0.0,0
2024,TPEx Listed Company,3581,ZVC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/11,2025/06/13,0.50000000,0.0,0.0,25503000,0.0,0.0,0.0,0
2024,Listed Company,3583,Scientech,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/27,Not applicable,4.50000000,0.0,0.0,361476000,0.0,0.0,0.0,0
2024,Emerging Stocks,3585,AMC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,,2025/05/22,,0.0,0.0,,,,0.0,
2024,TPEx Listed Company,3587,MA-tek,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/07,Not applicable,7.00000000,0.0,0.0,465183180,0.0,0.0,0.0,0
2024,Listed Company,3588,LD,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/10,2025/05/29,0.80000000,0.0,0.40000000,71434920,0.20000000,0.0,0.0,1190582
2024,Listed Company,3591,EDISON OPTO,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/05/28,0.73886700,0.0,0.0,105000000,0.0,0.0,0.0,0
2024,Listed Company,3592,Raydium,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/25,Not applicable,22.20000000,0.0,0.0,1683986017,0.0,0.0,0.0,0
2024,Listed Company,3593,Logah,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/06/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3594,ARBOR,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/14,Not applicable,0.80000000,0.0,0.0,76218686,0.0,0.0,0.0,0
2024,Emerging Stocks,3595,AMC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/24,2025/06/18,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3596,Arcadyan,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/26,Not applicable,6.50000000,0.0,1.00000000,1652657408,0.0,0.0,0.0,0
2024,TPEx Listed Company,3597,AVI,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/10,2025/05/26,0.85000000,0.0,0.0,33095124,0.0,0.0,0.0,0
2024,Emerging Stocks,3603,UC&GN,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/22,2025/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3605,ACES,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/14,Not applicable,0.72087982,0.0,0.0,111533813,0.0,0.0,0.0,0
2024,Listed Company,3607,Coxon,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/13,Not applicable,0.0,0.0,0.70000000,85163567,0.0,0.0,0.0,0
2024,TPEx Listed Company,3609,HEP,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/26,2025/06/19,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3611,TSC AUTO ID,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/14,2025/06/17,10.00000000,0.0,0.0,474481340,0.0,0.0,0.0,0
2024,TPEx Listed Company,3615,AimCore,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/12,Not applicable,0.30000000,0.0,0.0,20540093,0.0,0.0,0.0,0
2024,Emerging Stocks,3616,HCM,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/09,2025/06/30,0.0,0.0,0.0,0,0.0,0.0,1.00000000,8510053
2024,Listed Company,3617,CyberPower,Resolution by the Board of Directors,2024 H2,2024/07/01~ 2024/12/31,1,2025/03/11,Not applicable,15.00000000,0.0,0.0,1412490735,0.0,0.0,0.0,0
2024,Listed Company,3622,YFO,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/27,Not applicable,1.50000000,0.0,1.50000000,453982800,0.0,0.0,0.0,0
2024,TPEx Listed Company,3623,TTI,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3624,VIKING,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/17,1.23000000,0.0,0.0,144329236,0.0,0.0,0.0,0
2024,TPEx Listed Company,3625,C-TECH,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/14,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3628,ABLEREX,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/11,Not applicable,2.00000000,0.0,0.0,90000000,0.0,0.0,0.0,0
2024,TPEx Listed Company,3629,Gravitytai,Resolution by the Board of Directors,2024 Q4,2024/10/01~ 2024/12/31,1,2025/03/10,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3630,NEWMAX,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/11,2025/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3631,CHERNAN,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/30,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3632,PAPAGO,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Emerging Stocks,3633,ECC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/27,2025/06/17,8.00000000,0.0,0.0,272189144,0.0,0.0,0.0,0
2024,Listed Company,3645,TMT,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/26,1.20000000,0.0,0.0,163410796,0.0,0.0,0.0,0
2024,TPEx Listed Company,3646,ANT,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/14,2025/06/11,1.65000000,0.0,0.0,64840662,0.0,0.0,0.0,0
2024,Listed Company,3652,Unitech elec.,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/04,Not applicable,0.60000000,0.0,0.0,45058500,0.0,0.0,0.0,0
2024,Listed Company,3653,JENTECH,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/25,Not applicable,14.50000000,0.0,0.0,2072369073,0.0,0.0,0.0,0
2024,Emerging Stocks,3659,Bison,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/18,Not applicable,1.90000000,0.0,0.0,102835292,0.0,0.0,0.0,0
2024,Listed Company,3661,Alchip,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/27,2025/05/29,36.50000000,0.0,0.0,2945750254,0.0,0.0,0.0,0
2024,TPEx Listed Company,3663,TTMC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/06/19,0.0,0.0,0.40000000,43397630,0.0,0.0,0.0,0
2024,TPEx Listed Company,3664,Array,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/28,2025/06/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3665,BHI (BizLink),Cash dividend resolved by the Board of Directors and stock dividend proposed by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/11,2025/05/29,12.00000000,0.0,0.0,2278026446,0.10000000,0.0,0.0,1898355
2024,TPEx Listed Company,3666,OTI,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/14,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3669,AVer,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/05,2025/06/11,1.70000000,0.0,0.0,157963915,0.0,0.0,0.0,0
2024,TPEx Listed Company,3672,CTS,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/06/30,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3673,TPK,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/13,2025/06/11,0.80000000,0.0,0.0,325331007,0.0,0.0,0.0,0
2024,TPEx Listed Company,3675,Eris Tech,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/25,2025/05/28,5.00000000,0.0,0.0,273519615,0.0,0.0,0.0,0
2024,Emerging Stocks,3678,Ushine,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/28,Not applicable,1.20000000,0.0,0.0,31706400,0.0,0.0,0.0,0
2024,Listed Company,3679,Nishoku,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/27,Not applicable,10.00000000,0.0,0.0,630222290,0.0,0.0,0.0,0
2024,TPEx Listed Company,3680,Gudeng,Resolution by the Board of Directors,2024 H2,2024/07/01~ 2024/12/31,1,2025/03/05,Not applicable,5.09998529,0.0,0.0,489800119,0.0,0.0,0.0,0
2024,Public Company,3683,CRTC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/16,2025/06/25,0.66000000,0.0,0.0,42093261,0.0,0.0,0.0,0
2024,TPEx Listed Company,3684,Grand-Tek,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/05/22,2.30000000,0.0,0.0,69003850,0.0,0.0,0.0,0
2024,TPEx Listed Company,3685,TAC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/06,2025/05/29,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3686,Danen,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/05,2025/06/18,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3687,OMG,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/13,Not applicable,1.56299494,0.0,0.0,46982959,0.0,0.0,0.0,0
2024,Public Company,3688,HLJ,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/06,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3689,UDE,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/27,Not applicable,3.00000000,0.0,0.0,253001202,0.0,0.0,0.0,0
2024,TPEx Listed Company,3691,GIGASOLAR,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/28,2025/06/11,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,3693,AIC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/13,2025/06/25,11.00000000,0.0,0.0,472897634,0.0,0.0,0.0,0
2024,Listed Company,3694,AzureWave,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/06/20,1.50000000,0.0,0.0,228832212,0.0,0.0,0.0,0
2024,Listed Company,3701,FICG,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/28,2025/05/28,0.20000000,0.0,0.0,47305322,0.0,0.0,0.0,0
2024,Listed Company,3702,WPG,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/10,2025/05/28,3.20000000,0.0,0.0,5372981866,0.0,0.0,0.0,0
2024,Company,3702A,?j?p?j??‾S,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/10,2025/05/28,2.12226776,0.0,0.0,424453552,0.0,0.0,0.0,0
2024,Listed Company,3703,CHC,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/05,Not applicable,1.05000000,0.0,0.0,864376779,0.0,0.0,0.0,0
2024,Listed Company,3704,Zyxel Group,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/03,2025/06/17,0.30000000,0.0,0.0,123455241,0.0,0.0,0.0,0
2024,Listed Company,3705,Y.S.H.,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/28,Not applicable,3.00000000,0.0,0.0,799268949,0.0,0.0,0.0,0
2024,Listed Company,3706,MHC,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/04,2025/05/23,1.00000000,0.0,0.0,1206556790,1.00000000,0.0,0.0,120655679
2024,TPEx Listed Company,3707,EPISIL,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/25,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3708,Swancor,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/06,2025/05/26,2.30000000,0.0,0.0,251614317,0.0,0.0,0.0,0
2024,TPEx Listed Company,3709,Trigold,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/24,2025/05/29,1.00000000,0.0,0.0,125569450,0.0,0.0,0.0,0
2024,TPEx Listed Company,3710,ACON Holding,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/13,2025/06/20,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3711,ASEH,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/31,Not applicable,5.30000000,0.0,0.0,23420372099,0.0,0.0,0.0,0
2024,Listed Company,3712,FITH,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/07,Not applicable,3.00000000,0.0,0.0,738726438,0.0,0.0,0.0,0
2024,TPEx Listed Company,3713,HsinjingHolding,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/05,2025/06/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,3714,ENNOSTAR,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/05/09,Not applicable,0.0,0.0,0.90000000,664146414,0.0,0.0,0.0,0
2024,Listed Company,3715,Dynamic Holding,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/26,Not applicable,1.50000000,0.0,0.0,416511876,0.0,0.0,0.0,0
2024,Listed Company,3716,Cenra Inc.,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/06,2025/05/27,0.40000000,0.0,0.60000000,148927540,0.0,0.0,0.0,0
2024,TPEx Listed Company,4102,YUNGZIP?@,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/01,2025/05/27,1.15000000,0.0,0.0,48729459,0.0,0.0,0.0,0
2024,Listed Company,4104,EXCELSIOR ?@,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/26,3.80000000,0.0,0.0,620910793,0.50000000,0.0,0.0,8169879
2024,TPEx Listed Company,4105,TTY?@,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/25,Not applicable,4.20000000,0.0,0.0,1044329828,0.0,0.0,0.0,0
2024,Listed Company,4106,WELLELL,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/13,Not applicable,0.80000000,0.0,0.0,80729246,0.0,0.0,0.0,0
2024,TPEx Listed Company,4107,BIOTEQUE,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/06,Not applicable,5.00000000,0.0,0.0,346491680,0.0,0.0,0.0,0
2024,Listed Company,4108,PhytoHealth,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/06/04,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4109,Jia Jie Bio,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/25,2025/05/23,0.50000000,0.0,0.0,59368341,0.0,0.0,0.0,0
2024,TPEx Listed Company,4111,CHI SHENG ?@,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/05,2025/06/11,1.00000000,0.0,0.0,56982985,0.50000000,0.0,0.0,2849150
2024,TPEx Listed Company,4113,WE&WIN,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/05/09,2025/06/25,0.85000000,0.0,0.0,196467416,0.0,0.0,0.0,0
2024,TPEx Listed Company,4114,SYNMOSA,Cash dividend resolved by the Board of Directors and stock dividend proposed by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/27,2025/05/23,0.60000000,0.0,0.0,275004893,0.80000000,0.0,0.20000000,45834149
2024,Emerging Stocks,4115,SUNDER?@?@,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/08,2025/06/24,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4116,BMTC?@?@,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/03,Not applicable,1.65000000,0.0,0.0,73533900,0.0,0.0,0.0,0
2024,Emerging Stocks,4117,GBC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/31,2025/06/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,4119,SCI,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/10,2025/05/26,1.50000000,0.0,0.0,179262951,0.0,0.0,0.0,0
2024,TPEx Listed Company,4120,OEP,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/06/18,1.00000000,0.0,0.0,86747119,0.0,0.0,0.0,0
2024,TPEx Listed Company,4121,ROSSMAX,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/05/22,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4123,Center Lab.,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/11,2025/06/26,0.0,0.0,0.75000000,543732624,0.50000000,0.0,0.0,36248842
2024,TPEx Listed Company,4126,PAHSCO?@?@,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/26,2025/06/12,5.00000000,0.0,0.0,363000000,0.0,0.0,0.0,0
2024,TPEx Listed Company,4127,TLB,Proposed by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/06,2025/06/27,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4128,MICROBIO?@?@,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/27,Not applicable,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4129,UOC?@?@,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/07,Not applicable,4.00000000,0.0,0.0,385746816,0.0,0.0,0.0,0
2024,Company,4129A,?p?X??‾S,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/07,Not applicable,2.38739600,0.0,0.0,119456,0.0,0.0,0.0,0
2024,TPEx Listed Company,4130,GBL,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/11,2025/05/29,0.10000000,0.0,0.0,11152013,0.20000000,0.0,0.0,2230403
2024,TPEx Listed Company,4131,NeoCore,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/06,2025/06/26,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Emerging Stocks,4132,GBC,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/21,2025/06/11,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,4133,Abnova,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/26,Not applicable,0.90000000,0.0,0.0,54498235,0.0,0.0,0.0,0
2024,Listed Company,4137,CHLITINA-KY,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/27,2025/05/26,7.00000000,0.0,3.00000000,824923500,0.0,0.0,0.0,0
2024,TPEx Listed Company,4138,DMT,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/07,2025/06/20,4.15000000,0.0,0.0,150645000,1.00000000,0.0,0.0,3630000
2024,TPEx Listed Company,4139,KY M.K.,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/11,2025/06/17,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,4142,ADIM,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/12,2025/06/26,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4147,TMB,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/05,2025/06/03,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,4148,ACBT,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024 H2,2024/07/01~ 2024/12/31,1,2025/03/13,2025/06/16,0.50000000,0.0,0.0,32017000,0.50000000,0.0,0.0,3201700
2024,Emerging Stocks,4150,UNICON,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/04/16,2025/05/28,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4153,DIVA Labs.,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/02/26,Not applicable,1.47648427,0.0,0.52351573,117336394,0.0,0.0,0.0,0
2024,TPEx Listed Company,4154,Raku-KY,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/14,2025/06/25,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,Listed Company,4155,OK BIOTECH,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/11,Not applicable,0.30000000,0.0,0.0,44114749,0.0,0.0,0.0,0
2024,TPEx Listed Company,4157,TAIGEN,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/04,2025/05/23,0.0,0.0,0.0,0,0.0,0.0,0.0,0
2024,TPEx Listed Company,4160,GGA Corp.,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/10,2025/06/13,1.84733387,0.0,0.0,49305958,0.0,0.0,0.0,0
2024,TPEx Listed Company,4161,BIOPTIK,Cash dividend resolved by the Board of Directors and stock dividend ratified by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/03/05,2025/06/16,0.30000000,0.0,0.0,15882267,1.30000000,0.0,0.0,6882315
2024,TPEx Listed Company,4162,PEI,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/25,2025/05/23,6.00000000,0.0,0.0,861923640,0.0,0.0,0.0,0
2024,TPEx Listed Company,4163,INTAI,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/05,Not applicable,3.50000000,0.0,0.0,170270251,0.0,0.0,0.0,0
2024,Listed Company,4164,CHC,Resolution by the Board of Directors,2024,2024/01/01~ 2024/12/31,1,2025/03/12,Not applicable,1.51000000,0.0,0.0,251966375,0.0,0.0,0.0,0
2024,TPEx Listed Company,4166,OP,Ratification by the Shareholders' Meeting,2024,2024/01/01~ 2024/12/31,1,2025/02/25,2025/06/16,0.0,0.0,0.0,0,0.0,0.0,0.0,0
